,velocity_entropy_per_track,onset_entropy_per_track,"Ground Truth (0=Score, 1=Performance)"
1154,2.28142729577257,2.37373672795177,1
11172,2.26394217431156,2.30441328882864,1
7682,2.23917520569979,2.36268127342932,1
2456,2.16491121181246,2.33307276056841,1
12145,2.19817257789653,2.26056084805912,1
19107,2.32165474818188,2.79538011085403,1
19487,2.13327139913488,2.25288029044714,1
456,2.24404457600271,2.32072727230136,1
11851,2.20377647875618,2.53200440482479,1
9909,2.41086604153522,2.43689974245715,1
22566,2.23325649278024,2.14440396131001,1
5381,2.29911996867926,2.56807409617636,1
24123,2.23457211304983,2.26394449528625,1
22267,2.21159893710185,2.47192849019753,1
3566,2.22300544050878,2.47133283518957,1
15800,2.21192919116753,2.3774273624436,1
112,2.04854957041774,2.30120719780476,1
21987,2.13847113817259,2.29445990018394,1
8599,2.37743636708834,2.46790103264795,1
24608,2.26071362595776,2.40721664652831,1
16254,2.10114409241157,2.49103735544843,1
21162,2.2498177428039,2.26817571519975,1
19613,2.05158078114708,2.49006585555528,1
21085,2.13770107746763,2.36052189639621,1
3107,2.3142897287844,2.4567910089379,1
13131,2.24048660373362,2.43132410628893,1
25621,2.15803371660833,1.73108116783927,0
19947,2.28031218108533,2.55060653107611,1
13681,2.32634566217542,2.48295142200791,1
21062,2.17046063566487,2.47561770419134,1
16204,2.1207874730255,2.23885623083787,1
25854,2.46928381350735,1.5892271955993,0
20693,2.20999527108756,2.55880147659508,1
2832,2.31949472809,2.39296561601403,1
19817,2.20658132216685,2.46585638199046,1
2186,2.25646716058996,2.3380326530314,1
20444,2.26403764358065,2.489942220496,1
11215,2.26703962593451,2.45662286034557,1
18114,2.28655496294001,2.46232866091557,1
20196,2.1964226373486,2.25893898778869,1
25831,0.0,2.92313386941495,0
6000,2.28799840216523,2.39630684671937,1
4323,2.20898520814178,2.31012702690679,1
24579,2.12792372088263,2.25271515764208,1
13467,2.22111626701965,2.39404787626122,1
9720,2.14320473818168,2.26832030553735,1
21090,2.26856654262491,2.40428903449357,1
14772,2.20939713619909,2.51063500926716,1
9130,2.3444430032298,2.60987245322598,1
19360,2.20190606260689,2.43365871054555,1
22505,2.19514096182559,2.42483866650619,1
18737,2.2037582180275,2.46723671206056,1
8781,2.35845903630931,2.53766872454508,1
14967,2.2039836816983,2.40777388466687,1
13513,2.21649429478784,2.80634579768877,1
26057,2.08824354922381,1.65762907568137,0
18613,2.12721472779206,2.41007666298109,1
16114,2.28340574727448,2.50456988425048,1
15111,2.14488792779693,2.3845173371733,1
7315,2.31261597404965,2.41370818507755,1
472,2.26331612392807,2.26774892962075,1
4743,2.25127024443275,2.34826377877592,1
13567,2.18905541586956,2.43989039369891,1
8709,2.28358035974391,2.40114331240806,1
24236,2.21456556606363,2.33314386227161,1
7069,2.26044822597466,2.44123104656109,1
10564,2.29166513290022,2.40062993712262,1
14645,2.23980559265157,2.43840476709695,1
8283,2.22162209317327,2.43650502061106,1
8385,2.28316670368821,2.34663898002223,1
22060,2.21887632754949,2.41068585469545,1
20688,2.19266853829524,2.49303554479659,1
6621,2.38397735098461,2.33020258572281,1
11999,2.215044381385,2.40741868854419,1
9519,2.23702732815866,2.49640445472124,1
19059,2.07883945683156,2.36210588789552,1
14931,2.26653552445109,2.33308133095885,1
2778,2.25879033531443,2.42508941022526,1
6568,2.2473725808007,2.42364395893969,1
19224,2.13552520971387,2.39247814314451,1
19998,2.25536501883538,2.44187538175596,1
23648,1.88144691645585,2.12458271822247,1
15927,2.1817410279687,2.53251888493194,1
1985,2.3076705333577,2.37241421667516,1
11625,2.24825968816946,2.40670803041328,1
23831,2.22184222438552,2.15595579819383,1
12639,2.21441828522017,2.45666402059508,1
20701,2.18384862559291,2.30021618825431,1
7559,2.27984199649513,2.43348667465957,1
1077,2.18764935389714,2.41314372896144,1
221,2.29191772302965,2.29233298721207,1
16112,2.31387136473768,2.79672231555966,1
4842,2.20651706832765,2.30031410275663,1
24077,2.18052980144745,2.31044617953631,1
14914,2.28864968877047,2.8361102646178,1
20716,2.08899523314056,2.17248472215995,1
12612,2.1258737221151,2.52034948924973,1
10274,2.24501947172639,2.34867832546737,1
24792,2.17199929846437,2.51800611319137,1
14426,2.28886101231229,2.85401491845452,1
15414,2.24128637999469,2.43268419295257,1
20580,2.23440911044214,2.5278440813251,1
25648,2.65835011513697,0.0,0
14886,2.19735375735092,2.43008414168915,1
14701,2.18474306277484,2.69200632079585,1
16905,2.19733643318359,2.39109786503278,1
1943,2.20812245685393,2.38082441867641,1
17869,2.26187567656096,2.43154623495721,1
11527,2.16996719725017,2.29175343583279,1
25636,2.36217154488188,2.16423993002798,0
22049,2.19873724260532,2.41887323289233,1
398,2.29326269317051,2.35276417583907,1
8411,2.25692196101179,2.42437609897099,1
13089,2.28957958075836,2.7403683784976,1
12983,2.22900662869076,2.38876170908831,1
6446,2.31846871963218,2.53143787382914,1
6376,2.39604502022743,2.3879523106085,1
10008,2.2144585091853,2.44019221008018,1
18549,2.24884308488854,2.4325097659654,1
11740,2.17809911121789,2.24374051818684,1
269,2.25598857911074,2.30936961563861,1
18179,2.19056792494791,2.51328120408767,1
24687,2.19876158827327,2.32058793949166,1
286,2.29744218990551,2.354128158096,1
18962,2.11027626206708,2.33033627754212,1
1946,2.22317839080563,2.45391422793978,1
1977,2.30093005498583,2.24838924581428,1
9060,2.33003605164248,2.45984545097106,1
11148,2.25425679373276,2.42523482915854,1
19843,2.19927788714348,2.40198598784392,1
7294,2.22636443854287,2.41003787844969,1
709,2.17910752907177,2.39988000291218,1
19323,2.16317526610814,2.33795408112664,1
16708,2.25170299142555,2.43295268464768,1
13516,2.15274377570514,2.46565469245528,1
12190,2.1484203554139,2.32003282880807,1
1958,2.10443904276182,2.39331470054016,1
17423,2.20365865792966,2.35749723618817,1
10427,2.28839221502867,2.33185297898522,1
11715,2.37785944675294,2.52381432868738,1
25828,1.89105400894667,2.34779574804434,0
19279,2.1971002134686,2.45852703564251,1
11908,2.13923634517135,2.39314805211871,1
12875,2.34288758675155,2.61378439952784,1
436,2.26622262076242,2.32783608682467,1
2982,2.21527506881345,2.26051176214894,1
2948,2.12235551685573,2.24763896025686,1
11351,2.22675058922028,2.35368144657607,1
4916,2.25015262241209,2.26446928577834,1
14374,2.15856898607142,2.35043323722191,1
12574,2.23566094962217,2.40692021505843,1
12757,2.21477551448526,2.48498758984281,1
2482,2.28460675211124,2.32450431378544,1
4949,2.1475149255836,2.43414225797302,1
22538,2.17912268398426,2.32262840083572,1
11343,2.15703820942739,2.3458685824138,1
1547,2.21524565105201,2.45076116651947,1
12629,2.24652239445303,2.51699307931688,1
10480,2.27461941386844,2.41427185232729,1
7118,2.3256663763766,2.42033737905687,1
9732,2.20699648163703,2.36788252528122,1
16864,2.16838242019753,2.45684977722921,1
12874,2.19000025244259,2.37728437473428,1
8962,2.30304900184616,2.31704539203658,1
10114,2.19343206463404,2.17855902805325,1
18331,2.28805771102208,3.0371413428116,1
4093,2.17923913014236,2.21810300137701,1
12227,2.19790162604814,2.36004808702883,1
22949,1.33217904021012,1.8446214763655,1
21662,2.23817366378869,2.37608625384564,1
20642,2.18995806155113,2.29229270808857,1
13972,2.28614716178331,2.79307706678649,1
5554,2.23337666928234,2.36087640505991,1
3376,2.3317509806895,2.3718418051056,1
16088,2.17400201314263,2.46148133586543,1
23957,2.21697408919547,2.43465093219833,1
19099,2.31863279264808,2.30655663940337,1
25672,0.0,0.0,0
5440,2.23138498643221,2.35718705849537,1
17042,2.12542119908398,2.3081231023299,1
5999,2.27026703401659,2.41148340428301,1
12348,2.11067281614697,2.33838580744979,1
23440,1.8678801716292,2.24905431037135,1
1283,2.19402470043754,2.45228306312223,1
2239,2.17988158504325,2.36889150386238,1
23537,2.06888464582756,1.70227715225475,1
23145,1.32966134885476,1.89378823239114,1
7047,2.3001659763443,2.4392412972718,1
18559,2.21168325472484,2.45673981861383,1
7929,2.23416055676255,2.41519993635026,1
5091,2.2248739739668,2.51899817631031,1
12699,2.2550660034385,2.32314711055923,1
1674,2.21019774396264,2.37131366155838,1
15995,2.18102128134545,2.45759762010635,1
22068,2.1967424400808,2.49736653300339,1
21693,2.33821279331959,2.91863095009914,1
6979,2.2979063875426,2.41617873919127,1
4223,2.24263768462951,2.20089301494536,1
7555,2.33702771439449,2.44331235262185,1
20914,2.18537466280265,2.23757385871942,1
1171,2.29872003771612,2.44394789232821,1
16177,1.89756495397739,2.37786283297796,1
17530,2.16628374965422,2.25233553736999,1
22604,2.1402922752696,2.18220316978114,1
5629,2.26883590417791,2.39976638205881,1
5577,2.2254749333009,2.50324003933473,1
24981,2.18099690716058,2.33397207406549,1
19367,2.28508299456297,2.70895902465971,1
23083,1.93958580173009,2.26478084668562,1
9736,2.32833084350654,2.37493004009845,1
18334,2.32372361231536,3.04432946502349,1
9388,2.30341082399747,2.34896825906092,1
23065,1.38629436111989,1.46813993901621,1
17470,2.20305539885989,2.37871468144534,1
18290,2.22278223735234,2.58571714496541,1
24323,2.08526371503211,2.32664669211866,1
12367,2.17992538357309,2.72628007499361,1
23397,1.98505318790462,2.02661711644876,1
2653,2.27765095486618,2.3540611951664,1
14578,2.08156113489055,2.31274289387974,1
5846,2.3611100460045,2.33266952503356,1
23101,2.07954680502661,2.20164945252822,1
10635,2.20651741543854,2.37782385736952,1
605,2.23757071545255,2.29642028565349,1
13029,2.18064826975295,2.47098824281877,1
16423,2.31928396509482,2.86101645250882,1
6085,2.28812659785196,2.33323483714943,1
26129,2.31707621699166,1.47080847632211,0
12772,2.19484796581807,2.49702721538157,1
6555,2.30179361746085,2.3903112263819,1
65,2.19442135456519,2.24168194080258,1
25856,0.0,3.18461464679519,0
606,2.39114104481095,2.27963789553155,1
17840,2.18541834899396,2.43594212159675,1
24193,2.1949781002867,2.28497100906237,1
25476,2.17633974192441,1.99709305651351,0
15899,2.1631811546128,2.369945085372,1
15581,2.13220081142857,2.43168161527656,1
8018,2.21565351375396,2.3438370879442,1
9899,2.15322458464721,2.27551104846213,1
16248,2.239602586792,2.41824307424601,1
17382,2.27628891365159,2.69642057732046,1
26014,2.69433822129612,2.892647257198,0
23356,2.18186475642742,2.01204708743626,1
22056,2.34538514417544,2.8479174044799,1
22741,1.09861228866811,1.73512645696292,1
18842,2.22975459996955,2.7611073490932,1
21099,2.19058121386615,2.38527153385181,1
24099,2.08994138885402,2.35121545902174,1
1161,2.30814018701358,2.40110130391891,1
11319,2.11402761343792,2.28244247376191,1
541,2.22154954178178,2.30870753217367,1
20916,2.2131385336905,2.35213848347334,1
6986,2.27768389330474,2.47293814835773,1
19883,2.21920698535958,2.36538460477294,1
25188,1.03972077083992,2.00929054578522,0
20527,2.20999674616892,2.49917948517924,1
25227,2.70128581087034,1.41206568012523,0
22159,2.29064017338931,2.34555716516939,1
9470,2.28431658563306,2.59180191511721,1
24502,2.16068654771548,2.24038471681255,1
2140,2.21018757251733,2.47143011079102,1
15666,2.20890895881336,2.47759419285592,1
19953,2.1745138731928,2.42292563793819,1
6040,2.29280786639669,2.33751344413372,1
24410,2.20039969599907,2.32527887109825,1
1652,2.21709997697249,2.40397679094313,1
915,2.30722895027155,2.51523496519456,1
5304,2.16188594797377,2.34092586322892,1
23746,2.04029360449589,2.27896978546994,1
25013,2.21245328159447,2.38791866891208,1
13571,2.25831692242932,2.42139055129409,1
21449,2.14560444573039,2.37481204842214,1
25392,2.31154179497055,2.54499857766219,0
17303,2.11614285124483,2.37999362229122,1
13522,2.25671703423977,2.51205850932943,1
16778,2.19464081489728,2.38859495645538,1
8141,2.30581717169829,2.3289906772645,1
16899,2.20779396888471,2.40801672773759,1
19523,2.1966150392007,2.55147412168327,1
16017,2.1692426495499,2.25875132560281,1
17770,2.28308003651316,2.54783544487671,1
24544,2.16799300721903,2.31396083777515,1
9888,2.16716415698497,2.2390028119852,1
7113,2.25274941210717,2.3529515804599,1
25232,2.13309942953537,1.59773000077109,0
8395,2.25150179445696,2.34352583366145,1
21267,2.18938841579416,2.31717221133776,1
24848,2.16845537793845,2.2324594153805,1
22984,1.03972077083992,1.49417513828931,1
13629,2.22399592898142,2.54059712391017,1
19179,2.23297251785221,2.37685685304182,1
9617,2.28981772323845,2.4429906979881,1
1603,2.29716441396381,2.42754826525024,1
17612,2.25094630206768,2.41937978370707,1
14478,2.08524663747973,2.37122774512677,1
22126,2.21528501964335,2.39909825461366,1
1887,2.07577549445018,2.39271708175978,1
7110,2.26463744732944,2.35151904509515,1
12959,2.20696718517771,2.29200973027812,1
8202,2.29042123564867,2.38150163235161,1
21767,2.18008034345417,2.45129953555783,1
6454,2.27875859933704,2.52957150184071,1
13457,2.24815842089311,2.46543530854217,1
16537,2.11534549477904,2.46861992771766,1
16737,2.39515075868015,2.06916795520644,1
6097,2.29326887370334,2.32541071494756,1
25502,2.42178483753185,1.47080847632211,0
1834,2.27865129094506,2.40635667159264,1
5622,2.18984336400183,2.46044413867612,1
10295,2.25800404992692,2.39350095163979,1
24288,2.17432814978766,2.24314305906745,1
22939,1.35178399428965,1.33217904021012,1
5839,2.31264095546887,2.35333239110912,1
2194,2.28065670758483,2.38321164878976,1
9292,2.2205250936773,2.39963670914206,1
5801,2.27444712534798,2.50197262780443,1
5211,2.25801332180568,2.55931478388269,1
25393,2.46459584197971,2.61818788992711,0
6944,2.34616339965786,2.3024914719085,1
18309,2.19885396401434,2.33009772278265,1
23500,1.09861228866811,1.71408754118701,1
10601,2.25288016327604,2.47832660124178,1
20964,2.13305786379506,2.40316926150397,1
6989,2.26883940834856,2.41246974467567,1
12108,2.18446532200946,2.30536222057551,1
8149,2.24351028584567,2.32583590710021,1
1422,2.276921334704,2.33931300745411,1
19038,2.04301910667859,2.28085434856242,1
5185,2.25626275001494,2.42997846293462,1
16975,2.25832303618026,2.54100894450913,1
6618,2.36823034699854,2.29621476270804,1
20933,2.20281161932456,2.35575028791857,1
22885,1.32966134885476,1.89892678933633,1
25062,0.0,0.0,0
549,2.20698267011193,2.45402783460046,1
25299,2.55860891630474,2.32782978754542,0
10509,2.34327037179099,2.46046685504435,1
13164,2.23645242805994,2.46070979579538,1
20211,2.06817426736757,2.29087507260385,1
21515,2.15651255698833,2.75191641725403,1
22845,1.33217904021012,1.8446214763655,1
9208,2.26088866995815,2.36313641132489,1
2565,2.24229363197506,2.42162082507845,1
21520,2.04258561723027,2.29737929544058,1
19880,2.2439575642267,2.41260855032608,1
1244,2.20535047594789,2.40144934768775,1
23599,1.03972077083992,1.69574253416963,1
21906,2.19814367547241,2.44243580828875,1
6208,2.15160458509768,2.43922284505215,1
597,2.32731010142983,2.35847112665482,1
5275,2.21071075158508,2.36071437072663,1
4583,2.17968873216727,2.39681495402969,1
1388,2.33996065749092,2.36407869320167,1
9114,2.35659050930901,2.54094879289792,1
193,2.16786933707437,2.37007985319597,1
6779,2.24073170591186,2.35357487839657,1
10632,2.24552925360443,2.28681953794724,1
14043,2.19665939242052,2.46605508791229,1
18140,2.22860141104955,2.67630334813331,1
14762,2.27658270739205,2.84004878710521,1
5027,2.15694648162747,2.28664403147795,1
561,2.18544237041978,2.37495034600421,1
21371,2.27425733756573,2.25732452434524,1
23292,2.07777026537015,2.23193227216501,1
10075,2.20177088175728,2.31448761948562,1
14664,2.26644477840056,2.50111366876427,1
815,2.3069882274042,2.37892432831246,1
5953,2.30101488326859,2.4601345842451,1
8310,2.34686278340191,2.45028843957124,1
2897,2.2104101001987,2.32032882380153,1
25682,0.0,0.0,0
1065,2.22467865354638,2.38438344099554,1
11184,2.32663933103531,2.33290666689532,1
7048,2.21213421195896,2.40018950648601,1
18671,2.2192629266165,2.46637620434124,1
21118,2.05963737713221,2.37476209247521,1
4308,2.15917058601358,2.27504959723394,1
1245,2.3319325416668,2.3108211447978,1
14245,2.15717740803784,2.31848424575636,1
19826,2.21638302866925,2.35158970198465,1
7001,2.26436374750731,2.50869401754218,1
5527,2.26916867006188,2.40403275559534,1
25092,0.0,0.0,0
11037,2.29508054636505,2.3423868183833,1
2527,2.21170163652559,2.31837280928888,1
21115,2.18302912343816,2.26382322221796,1
9059,2.32215309805567,2.43107605999939,1
8166,2.2431256727734,2.37093769235841,1
16686,2.24847290430459,2.32989449988572,1
21064,2.24658288620568,2.47394382442512,1
9844,2.15944572648725,2.25438363920349,1
21567,2.24995028630308,2.20684794537461,1
19488,2.33202302422858,2.59418051315856,1
24355,2.1047136581088,2.31950182507409,1
10286,2.21167798167432,2.51399727768987,1
1344,2.26154996814172,2.46633279716217,1
17771,2.20293732880041,2.38803101398886,1
19666,2.18332910313891,2.30268915907834,1
21977,2.21682964818381,2.4911083867596,1
9747,2.35417402139612,2.39806217825563,1
22169,2.23087803263146,2.39900818292192,1
18582,2.17753161635218,2.33394325144533,1
4048,2.06015229535022,2.31717262146744,1
129,2.29956830361892,2.40412771354031,1
16997,2.27094159770686,2.40497225683626,1
13699,2.24491872176982,2.79186278559464,1
19342,2.15562831931844,2.36909398966422,1
19144,2.3009042994006,2.76500011330371,1
8027,2.20951243874764,2.35130471247424,1
8129,2.22139556753655,2.38032548954679,1
20411,2.11678919542964,2.3198943570938,1
19161,2.0608141989295,2.4059672092312,1
15644,2.28893853913479,2.56571233363002,1
25800,2.14716808231741,2.14548028756412,0
24836,2.22894363209529,2.32166977020198,1
17822,2.19395540816084,2.38533845345723,1
1222,2.22176443063906,2.52080006854839,1
1300,2.3203394384084,2.3289816777646,1
24279,2.20313797092834,2.3311221485068,1
21313,2.2192975067685,2.34525248700208,1
7695,2.29766091164189,2.39785138445082,1
11147,2.2111183116274,2.46570326291381,1
19339,2.15562831931844,2.36909398966422,1
7172,2.28364963425474,2.2498073230995,1
4808,2.17891609806577,2.38387706831398,1
4907,2.08148027910935,2.37132089602334,1
15000,2.04865243808869,2.25993764148109,1
17638,2.14377768210831,2.35428228369157,1
25374,1.79175946922806,2.55194837370455,0
17491,2.3122544950595,2.8035950010226,1
2662,2.27607663101787,2.42575073071873,1
20180,2.15760518298185,2.42649900520835,1
3770,2.15767070134082,2.36974127124328,1
23608,2.15290533759862,2.30730080241454,1
19037,2.24125358235101,2.30471410360325,1
13015,2.13339162385687,2.45081690888451,1
6351,2.28110583431988,2.26858931462253,1
23084,2.33752449379521,2.22297196893256,1
25690,1.32966134885476,0.0,0
5203,2.2299840323906,2.38312457342325,1
13914,2.17887432491958,2.42160266087984,1
19081,2.20316741017339,2.4447570830225,1
8779,2.33622373462747,2.45354994450797,1
5688,2.27186361157262,2.35366013449259,1
6608,2.37685561431344,2.37312844684973,1
7036,2.23682253843019,2.4721572475965,1
6606,2.30109076798831,2.29509439651563,1
17615,2.17605658474387,2.17011818303089,1
816,2.24707586059542,2.25425511082299,1
8809,2.21108736466785,2.46602972444383,1
6890,2.32586024135965,2.3858009679114,1
419,2.41925968700022,2.33535780476234,1
13869,2.17435473004032,2.29793508526709,1
22667,1.38629436111989,1.90728399932138,1
10310,2.2810055057721,2.39662994998092,1
22285,2.49568712835302,2.81326655312589,1
415,2.36437180550603,2.31072439266054,1
9960,2.2494627250927,2.36780675736195,1
23659,2.07367357504729,2.22612605124653,1
22666,2.10671776394138,2.26752855960808,1
18274,2.24224350053871,2.44245659122111,1
4099,2.21811210750046,2.36800797276533,1
12011,2.17188677848938,2.3718914568342,1
3832,2.23281390347404,2.29829887827386,1
9805,2.2498723519525,2.46250100839337,1
21600,2.21880757897527,2.53802153857293,1
11609,2.20310583710804,2.35133700705224,1
21582,2.14707091602903,2.3300644972245,1
7533,2.30188555857993,2.4210028848581,1
6984,2.25688209317428,2.48122798408928,1
10801,2.21665005034051,2.36003987408691,1
22356,2.15745769637422,2.56931650410877,1
14775,2.31480925697805,2.24046116969829,1
4607,2.25137764281037,2.28884056144422,1
22393,2.2293280107271,2.40789250056887,1
13462,2.20537488573424,2.44198555591815,1
18599,2.23790987674855,2.51143822570759,1
9252,2.29282816337444,2.3817919170781,1
1764,2.24733664084828,2.34924064733995,1
6309,2.28697794665404,2.44124291272402,1
4262,2.09436510490779,2.37908126148284,1
22735,1.09861228866811,1.73286795139986,1
17157,2.25961372743526,2.50129400647074,1
21262,2.20766867642053,2.4774662050492,1
10186,2.26115044310227,2.29023532574481,1
6031,2.28218921937062,2.36531708307204,1
16365,2.09950120052193,2.17467799244846,1
3424,2.30378226206572,2.38297176052236,1
5385,2.32450381113073,2.44550268297575,1
15142,2.17608334252836,2.31368647555703,1
6980,2.2753337553284,2.40979197359038,1
23693,2.2274666357851,2.31279278385549,1
20321,2.1316972410549,2.29681429379218,1
8995,2.27786151421162,2.41023983612836,1
17733,2.2084789194674,2.45067030132147,1
7392,2.30037257192208,2.36910616840175,1
16608,2.21059923707313,2.39413032273974,1
1882,2.10812169188319,2.35236144482198,1
5204,2.2552988764545,2.51666942581025,1
17898,2.26467107968543,2.44573763214029,1
1863,2.30966965625074,2.34477597860241,1
21714,2.34633020980602,2.73152859288123,1
2387,2.04739574247606,2.32078539965965,1
16862,2.1870385289096,2.4952909073065,1
12330,2.19414900465012,2.44993123815309,1
21863,2.13630990867922,2.39836264617089,1
13552,2.22003679288379,2.52493231769398,1
8674,2.29318640974534,2.40919138811491,1
13302,2.16649727551955,2.3062932573304,1
12821,2.22646431294863,2.45989421561133,1
6273,2.25359506818539,2.34018921553992,1
15235,2.16892521449596,2.36397792239629,1
18142,2.37871607147946,2.49671292447535,1
2097,2.21901940216198,2.38016153174336,1
11007,2.28258622465667,2.36849536910542,1
21808,2.19389316136495,2.40106986169209,1
11953,2.20927290262403,2.59575226730794,1
18956,2.21035749321026,2.40763246990442,1
6835,2.17482604924341,2.35705017755363,1
2751,2.24837135071719,2.43608939767234,1
18971,2.21753677282572,2.22451393501196,1
3877,2.08914664491153,2.35910148128978,1
7860,2.27418521964457,2.33878261279514,1
22498,2.13889956905207,2.45674955549745,1
11017,2.12059270052335,2.39472991726681,1
17809,2.2602538638544,2.41505276336327,1
3474,2.25633574390027,2.47257118558943,1
3790,2.07272960664484,2.19025770785162,1
21546,2.17225147045511,2.4772811308633,1
17807,2.2535118820466,2.4207381596335,1
15282,2.2303542670427,2.46482253305452,1
15957,2.28028707826446,2.78226231523919,1
25160,2.51069855297239,2.34516979589316,0
26047,2.47626605537162,2.49826999361746,0
16692,2.19343419563639,2.46428528106357,1
813,2.28639597289596,2.44610876246651,1
10428,2.25112884861236,2.40555568808767,1
7438,2.19457167296484,2.4963282877738,1
24929,2.25595189298588,2.27058039892695,1
24837,2.19093587941043,2.25361376238958,1
21438,2.14189504193591,2.31361584052012,1
1923,2.35406511282222,2.37931932645549,1
22398,2.31186485548368,2.21663105594809,1
20706,2.22020665880282,2.53004164195679,1
20047,2.2377096601223,2.4039963211901,1
23431,1.05492016798614,1.85465261855982,1
6299,2.26872314173461,2.42630096486817,1
5661,2.20008273331697,2.29343008568592,1
10246,2.28471166274307,2.38600674651977,1
20755,2.28952458946733,2.61090197736248,1
16502,2.20541126820776,2.50830925510909,1
7379,2.22438369913353,2.37265525145594,1
16829,2.25254801242887,2.40690751519727,1
24403,2.17643908924771,2.38440029419765,1
10453,2.32007166850559,2.42812115139789,1
9107,2.25761047047512,2.33813708453149,1
5531,2.26475307827598,2.38147736329212,1
18673,2.29463570472438,2.72064229039851,1
24652,2.28122686934937,2.35114378413037,1
23596,1.64884707167248,1.76506045536432,1
11223,2.20113746370165,2.28721350095844,1
16391,2.21625994848817,2.46247630210669,1
21236,2.22800470666349,2.48831425696626,1
19596,2.19590987920545,2.38660373325802,1
7882,2.21680977915937,2.36208213826344,1
14678,2.25637676126172,2.48373628164048,1
22236,2.20612636273175,2.39623090782331,1
2905,2.25165364497888,2.35633691387308,1
563,2.30754158549305,2.47887458037819,1
11121,2.20660614392507,2.33090829231713,1
11686,2.27275660292855,2.39192161495904,1
1491,2.22255602206465,2.3805434999117,1
24381,2.19136608294422,2.42082011583676,1
19820,2.20666661177539,2.40653055670463,1
22185,2.09558434795611,2.36617776104647,1
2376,2.23383169376495,2.49001632953287,1
3462,2.2841979754812,2.43541740957186,1
797,2.27792282031918,2.39099473371633,1
15820,2.09943269708084,2.32761440143534,1
21678,2.13378004967317,2.42344563443186,1
1800,2.283338413659,2.53861980404548,1
17222,2.13565697522992,2.27945004873596,1
12812,2.2151118947021,2.27689976940671,1
21293,2.079154872767,1.79358367257359,1
12997,2.22617709917731,2.44957716985756,1
20393,2.25633407664417,2.57523916059963,1
3932,2.18893041111287,2.28021637382913,1
4541,2.22623598821082,2.24327575132613,1
16665,2.20187934040084,2.44460548990863,1
16432,2.17616577133971,2.40542376454841,1
15938,2.1696149078011,2.35639549883528,1
9584,2.17428174565548,2.38508417994172,1
3956,2.25092994086893,2.38931595275258,1
5379,2.17431204074202,2.42398782914001,1
3044,2.37790157291962,2.3513619051492,1
24697,2.03066036313159,2.38329904857055,1
24338,2.16080710839227,2.3196794138001,1
34,2.22472917596663,2.20928554681815,1
13741,2.13842536828766,2.31926868391034,1
2479,2.23585272562862,2.40345914943539,1
10345,2.18129313333636,2.39546536296544,1
23896,2.19052607602575,2.38164966982828,1
19141,2.21467097003878,2.65924785280938,1
11347,2.20264112281673,2.32043627062746,1
6528,2.28211033373317,2.38010394329458,1
14272,2.26322426126915,2.44608316010382,1
23798,2.18126235796676,2.29867263084577,1
5582,2.24443528881384,2.39225769258073,1
7398,2.25802329667603,2.33001405930733,1
16059,2.19406862176023,2.36650698978375,1
16330,2.16009226983161,2.19660370038051,1
8524,2.16295918887027,2.34219030926722,1
11700,2.26810083120996,2.50129622681194,1
9937,2.36691796655961,2.45401023098719,1
16458,2.20758751119006,2.47452256729171,1
1115,2.25184594267081,2.37492219486632,1
9452,2.2401205978809,2.45285782870423,1
7223,2.28043412231226,2.39093155953986,1
18170,2.23521706096951,2.66454241747459,1
15250,2.24868480621727,2.37296720100612,1
9821,2.11671556286531,2.28505198505654,1
10302,2.27336971319801,2.38415717808969,1
22134,2.18500462370812,2.41524122940503,1
21413,2.02081717106783,2.27885531388369,1
19632,2.18957581267052,2.39694463471869,1
12414,2.24657890846243,2.47265651941897,1
23085,2.65089974878466,2.1938482004463,1
3009,2.24878633031155,2.38426423463201,1
1032,2.25921324001267,2.47060404032692,1
18262,2.20487942002425,2.33846333359916,1
1416,2.24674289450605,2.36966290081697,1
23231,1.95185867052099,2.0514000367957,1
21036,2.2550586232878,2.61351927821556,1
10006,2.29083459592489,2.5148065008196,1
13657,2.10960229870527,2.42987360339037,1
15471,2.10619812892883,2.41997249677718,1
20027,2.09391179811077,2.457586420499,1
3836,2.08357499163696,2.38367767392396,1
4823,2.29572800551898,2.31962626550754,1
25720,0.0,0.0,0
14773,2.05080689860078,2.4133822913006,1
7442,2.23543546930611,2.51182310065737,1
19802,2.18989662236353,2.38842891696628,1
4692,2.03846947728615,2.30139483629318,1
1447,2.20238533421203,2.36436245413246,1
20977,2.32681660849994,2.85086864651577,1
1596,2.24472076153175,2.48050352896178,1
16680,2.27960057335909,2.70288558186244,1
22078,2.39995761915159,2.91778383483191,1
5395,2.32397412509652,2.33118027724654,1
6404,2.28486695935715,2.38662697141474,1
17424,2.20573683518241,2.43516567748022,1
15099,2.08404508720645,2.42547135712201,1
4884,2.24169520206772,2.31139864129787,1
24620,2.12431000660091,2.25193083620004,1
55,2.27924525388811,2.38002027556753,1
23535,1.35178399428965,2.04319187054512,1
18084,2.34013519943174,2.85036666875301,1
3358,1.93955551173391,2.33239238928496,1
20121,2.07195129959445,2.33234592475632,1
21135,2.12996715805849,2.54629193520519,1
18078,2.19903503178329,2.34100879217648,1
10771,2.25493259569655,2.45227918236551,1
8893,2.26386583143044,2.33844121864909,1
4139,2.21698779629808,2.34483039321168,1
285,2.33595694202539,2.33213225643605,1
23036,2.14586201252553,2.22756357963181,1
22489,2.1993270140651,2.35187249566021,1
