filepath,trackNum,instrument,isDrum,hasTimeSignatures,medianMetricDepth,tpq,velocity_per_track,onset_per_track,velocity_entropy_per_track,onset_entropy_per_track,duration,midi_score_track
./asap-dataset-master/Chopin/Barcarolle/Verbaite03.mid,0,0,FALSE,TRUE,12,384,108,52,2.0998776526487,2.37539638277255,4607,FALSE
./asap-dataset-master/Chopin/Barcarolle/Wilshire04.mid,0,0,FALSE,TRUE,12,384,97,52,2.1718184518152,2.33103799382959,4771,FALSE
./asap-dataset-master/Chopin/Berceuse_op_57/LeungM07M.mid,0,0,FALSE,TRUE,12,384,78,52,2.08236690591029,2.26860721779306,1703,FALSE
./asap-dataset-master/Chopin/Berceuse_op_57/MiyashitaM06M.mid,0,0,FALSE,TRUE,12,480,64,57,2.1367472071691,2.32990122685666,1686,FALSE
./asap-dataset-master/Chopin/Berceuse_op_57/Tario07M.mid,0,0,FALSE,TRUE,12,384,78,52,2.16311964153846,2.30193063365873,1728,FALSE
./asap-dataset-master/Chopin/Berceuse_op_57/Teo11M.mid,0,0,FALSE,TRUE,12,384,69,52,2.19895422461026,2.25225588439687,1716,FALSE
./asap-dataset-master/Chopin/Berceuse_op_57/ZhangE09M.mid,0,0,FALSE,TRUE,12,480,82,58,2.01504305470405,2.28484580009536,1691,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/1/Avdeeva02.mid,0,0,FALSE,TRUE,12,384,73,52,2.26458473839644,2.28014297634364,1363,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/1/ChenW03M.mid,0,0,FALSE,TRUE,12,480,100,56,2.30671804811944,2.29125082993531,1422,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/1/HSU02.mid,0,0,FALSE,TRUE,12,480,98,57,2.23657765088533,2.22601126420073,1522,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/1/ISHIDA04.mid,0,0,FALSE,TRUE,12,480,86,57,2.06437766320851,2.16038916707805,1408,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/1/Jussow03.mid,0,0,FALSE,TRUE,12,384,98,51,2.13999128060465,2.25608233529551,1406,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/1/KaiRuiR03M.mid,0,0,FALSE,TRUE,12,480,69,58,2.36413371559769,2.14576617764562,1361,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/1/LeeHanchien02.mid,0,0,FALSE,TRUE,12,384,75,51,2.3254894575419,2.22636081682759,1365,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/1/LiYZ02M.mid,0,0,FALSE,TRUE,12,480,78,58,2.08227417236124,2.24545942287169,1369,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/1/LuM02M.mid,0,0,FALSE,TRUE,12,480,99,56,2.1649096273439,2.28607057300005,1392,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/1/Mikhailoff05.mid,0,0,FALSE,TRUE,12,480,79,56,2.23390611267232,2.26843710248088,1402,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/1/MorozovS02.mid,0,0,FALSE,TRUE,12,384,78,52,2.28311387261981,2.27600457333981,1388,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/1/MunA07M.mid,0,0,FALSE,TRUE,12,480,100,58,2.19159161069694,2.28198022051294,1460,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/1/NAKAJI02.mid,0,0,FALSE,TRUE,12,480,72,57,2.33650488627692,2.20240255113808,1379,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/1/Park02.mid,0,0,FALSE,TRUE,12,384,74,52,2.15227724298245,2.27647642345397,1364,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/1/Savitski03.mid,0,0,FALSE,TRUE,12,384,99,52,2.20371740244064,2.23493766867667,1458,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/1/Shelest02.mid,0,0,FALSE,TRUE,12,384,87,52,2.21549126171746,2.27033062793527,1430,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/1/Stahievitch03.mid,0,0,FALSE,TRUE,12,384,88,52,2.24392876123835,2.30429993777303,1430,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/1/SunY03M.mid,0,0,FALSE,TRUE,12,480,84,56,2.35772434068972,2.2560964892693,1386,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/1/Terenkova02.mid,0,0,FALSE,TRUE,12,384,77,52,2.23247690734775,2.27521451730358,1409,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/1/Tysman02.mid,0,0,FALSE,TRUE,12,384,82,52,2.33095619989488,2.31175687056104,1383,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/1/Verbaite02.mid,0,0,FALSE,TRUE,12,384,90,52,2.11853679783954,2.27309946900037,1427,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/1/YeF03M.mid,0,0,FALSE,TRUE,12,384,91,52,2.19048503062219,2.25416123806053,1410,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/1/YuP02M.mid,0,0,FALSE,TRUE,12,480,84,57,2.00826922243041,2.16024433106602,1379,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/1/Zhdanov02.mid,0,0,FALSE,TRUE,12,384,84,52,2.30098606131551,2.23005710589968,1385,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/1/Zukiewicz02.mid,0,0,FALSE,TRUE,12,384,91,51,2.25650379521859,2.20188642676508,1421,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/10/Na_2009_02.mid,0,0,FALSE,TRUE,12,384,90,52,1.97818053822245,2.25253448081197,2251,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/10/WangH02M.mid,0,0,FALSE,TRUE,12,480,89,58,2.07970197642768,2.27404279422792,2232,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/10/Wilshire02.mid,0,0,FALSE,TRUE,12,384,90,52,2.11132239830552,2.30608226331853,2264,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/10/Yanagitani02.mid,0,0,FALSE,TRUE,12,384,82,52,2.01461821088823,2.34624151107769,2243,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/12/Bult-ItoS04M.mid,0,0,FALSE,TRUE,12,480,87,58,2.24656450212279,2.4209540361341,2111,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/12/Floril02.mid,0,0,FALSE,TRUE,12,384,109,52,2.25099148878224,2.37769903135527,2182,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/12/Gintov02.mid,0,0,FALSE,TRUE,12,384,114,52,2.200910278705,2.36981820096982,2143,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/12/Hirata02.mid,0,0,FALSE,TRUE,12,384,87,52,2.22157590782166,2.34437865016207,2121,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/12/HuNY03M.mid,0,0,FALSE,TRUE,12,480,103,57,2.24724142645458,2.50777477415038,2124,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/12/KimBenjamin04.mid,0,0,FALSE,TRUE,12,480,99,57,2.28929986388165,2.32193305728631,2158,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/12/LuoJ08M.mid,0,0,FALSE,TRUE,12,480,95,58,2.24465615104854,2.52865057740795,2124,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/12/Mordvinov04.mid,0,0,FALSE,TRUE,12,384,89,52,2.31217523986916,2.39029388809966,2141,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/12/Na_2006_02.mid,0,0,FALSE,TRUE,12,384,97,52,2.24611906071762,2.41431779051664,2125,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/12/Staupe02.mid,0,0,FALSE,TRUE,12,384,105,52,2.24799613239574,2.3734267363138,2136,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/12/WuuE06M.mid,0,0,FALSE,TRUE,12,480,99,58,2.31635196425927,2.41362066792281,2089,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/12/Yarden04.mid,0,0,FALSE,TRUE,12,384,102,52,2.24462845026083,2.36182152371883,2102,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/12/ZhangYunling02M.mid,0,0,FALSE,TRUE,12,384,102,52,2.19837462906076,2.33166477626653,2134,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/2/Hebert03M.mid,0,0,FALSE,TRUE,12,384,81,52,2.15011985572726,2.26684629985478,1391,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/2/JeonH02M.mid,0,0,FALSE,TRUE,12,480,76,57,2.2344082185204,2.59064952326035,1375,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/2/JiaXin01.mid,0,0,FALSE,TRUE,12,384,73,51,2.15093176299733,2.39060806881794,1436,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/2/KaiRuiR06.mid,0,0,FALSE,TRUE,12,480,78,58,2.13227137880972,2.27708956650968,1422,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/2/Kavalerova02.mid,0,0,FALSE,TRUE,12,384,68,52,2.27924287811126,2.33052412548912,1366,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/2/MERJAN02.mid,0,0,FALSE,TRUE,12,480,75,58,2.1616374749419,2.2995679657324,1474,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/2/ParkJ02.mid,0,0,FALSE,TRUE,12,384,79,51,2.24368478777695,2.47655746549341,1367,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/2/Shi01.mid,0,0,FALSE,TRUE,12,384,86,51,2.2213546469063,2.28095321703072,1373,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/2/Shi02.mid,0,0,FALSE,TRUE,12,384,85,52,2.18804611727871,2.37281854400904,1360,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/2/TOIVIO02.mid,0,0,FALSE,TRUE,12,480,74,58,2.14069875015774,2.30709577181545,1410,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/2/YeSijing03.mid,0,0,FALSE,TRUE,12,384,70,52,2.21629141500287,2.3061793271141,1322,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/3/SunMeiting08.mid,0,0,FALSE,TRUE,12,480,104,58,2.09175987605048,2.32119580091563,1931,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/4/ADIG02.mid,0,0,FALSE,TRUE,12,480,86,58,2.34649180116057,2.25282716626027,2272,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/4/Arciglione04.mid,0,0,FALSE,TRUE,12,384,101,52,2.2594915970308,2.33177599105948,2264,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/4/BLINOV03.mid,0,0,FALSE,TRUE,12,480,96,58,2.27349006188303,2.26605962100023,2284,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/4/Day02.mid,0,0,FALSE,TRUE,12,384,83,52,2.22293850570799,2.37462457655684,2204,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/4/Duepree02.mid,0,0,FALSE,TRUE,12,384,88,52,2.36236266760829,2.34681109150992,2231,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/4/Duepree06M.mid,0,0,FALSE,TRUE,12,384,84,52,2.32231400586486,2.33489367225168,2239,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/4/Dulu02.mid,0,0,FALSE,TRUE,12,384,87,52,2.31711052680721,2.36219355888781,2245,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/4/EVSTIO02.mid,0,0,FALSE,TRUE,12,480,92,58,2.2649690256492,2.27285574523688,2212,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/4/Fung02.mid,0,0,FALSE,TRUE,12,384,90,52,2.31264886582223,2.36408613185994,2239,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/4/GORDEL02.mid,0,0,FALSE,TRUE,12,480,88,58,2.31818380258835,2.29370046958947,2244,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/4/JiaRan_2009_02.mid,0,0,FALSE,TRUE,12,384,93,52,2.23896587064518,2.44646050636929,2228,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/4/Katyukova02.mid,0,0,FALSE,TRUE,12,384,93,52,2.28518516996789,2.37021289424159,2225,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/4/Knoll03M.mid,0,0,FALSE,TRUE,12,384,101,52,2.26608275118878,2.30781858440936,2254,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/4/Kurz03M.mid,0,0,FALSE,TRUE,12,384,116,52,2.17995554270888,2.34773603679265,2367,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/4/LeeSH03M.mid,0,0,FALSE,TRUE,12,480,94,58,2.24089182568121,2.24388660990668,2230,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/4/MATSUM02.mid,0,0,FALSE,TRUE,12,480,105,58,2.30447472656801,2.27035422902015,2244,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/4/Richardson_2013_03M.mid,0,0,FALSE,TRUE,12,384,100,52,2.2733803555884,2.39108683344547,2306,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/4/Sladek03M.mid,0,0,FALSE,TRUE,12,384,96,52,2.21200027072475,2.35672008790474,2271,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/4/Yi03M.mid,0,0,FALSE,TRUE,12,384,98,52,2.28793555332031,2.32078140306551,2235,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/4/ZhangE03M.mid,0,0,FALSE,TRUE,12,480,99,58,2.16565514040733,2.23392207207851,2183,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/4/ZhaoA03M.mid,0,0,FALSE,TRUE,12,480,101,58,2.21931122089124,2.24585375826616,2283,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/4/Zuber02.mid,0,0,FALSE,TRUE,12,384,88,52,2.24677004435278,2.35187611414099,2222,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/5/Bach02.mid,0,0,FALSE,TRUE,12,384,82,52,2.25474212020128,2.39583852782906,1661,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/5/Feiner_2006_02.mid,0,0,FALSE,TRUE,12,384,85,51,2.1984998034204,2.34800817139958,1620,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/5/KimEunhae04.mid,0,0,FALSE,TRUE,12,384,91,52,2.11081073294079,2.34669217790083,1622,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/5/Koshoeva02.mid,0,0,FALSE,TRUE,12,384,89,51,2.17727256280568,2.38572658976851,1618,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/5/LiA03M.mid,0,0,FALSE,TRUE,12,480,88,58,2.15007764607571,2.27294257014791,1618,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/5/LIAO03.mid,0,0,FALSE,TRUE,12,480,83,57,2.24479667825216,2.26659641590214,1618,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/5/LiC02M.mid,0,0,FALSE,TRUE,12,480,87,57,2.1989948667922,2.26662589051565,1607,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/5/Rozanski03.mid,0,0,FALSE,TRUE,12,384,88,52,2.21599978039085,2.31683758948313,1620,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/5/Tario02.mid,0,0,FALSE,TRUE,12,384,89,52,2.26030970832825,2.29812295236078,1671,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/5/USHIKI03.mid,0,0,FALSE,TRUE,12,480,87,58,2.3040689612187,2.22585348393182,1552,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/5/ZhangW03M.mid,0,0,FALSE,TRUE,12,480,91,57,2.21287511943701,2.22653810652259,1650,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/7/ChenL02.mid,0,0,FALSE,TRUE,12,384,87,52,2.07497514090137,2.36162367498708,1717,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/7/Namirovsky02.mid,0,0,FALSE,TRUE,12,384,84,51,2.03015434499298,2.34825628850627,1765,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/7/SINKEV03.mid,0,0,FALSE,TRUE,12,480,83,58,2.08159252643483,2.22741448223427,1790,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/8/BENABD02.mid,0,0,FALSE,TRUE,12,480,86,58,2.1359785591898,2.27940676840836,2345,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/8/Benabdallah02.mid,0,0,FALSE,TRUE,12,384,88,52,2.24491091795598,2.2967820481578,2336,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/8/ChenJie03.mid,0,0,FALSE,TRUE,12,480,95,58,2.28293938153497,2.27891275235518,2321,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/8/CHOE01.mid,0,0,FALSE,TRUE,12,480,93,58,2.26856019380325,2.26638447754323,2356,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/8/FONG02.mid,0,0,FALSE,TRUE,12,480,92,58,2.12957563784216,2.23725341209593,2333,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/8/Georgieva03.mid,0,0,FALSE,TRUE,12,384,89,52,2.23372888717796,2.32943065364553,2354,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/8/IVLEVA02.mid,0,0,FALSE,TRUE,12,480,90,58,2.28736700022099,2.21609108515898,2316,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/8/Kwok02.mid,0,0,FALSE,TRUE,12,384,88,52,2.29533647223189,2.31456906493574,2331,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/8/KyykhynenT09M.mid,0,0,FALSE,TRUE,12,384,85,52,2.16704569390653,2.27976159889976,2351,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/8/LeeEunjin02.mid,0,0,FALSE,TRUE,12,384,83,52,2.32487109167191,2.32922750344841,2333,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/8/LeeHwakyu02.mid,0,0,FALSE,TRUE,12,480,84,58,2.28157013893631,2.21296630736549,2319,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/8/LeeJisun02.mid,0,0,FALSE,TRUE,12,480,76,58,2.24652145240432,2.24762046015982,2307,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/8/LiuLangning02.mid,0,0,FALSE,TRUE,12,384,84,52,2.19162840466433,2.33552237444615,2325,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/8/Lou03M.mid,0,0,FALSE,TRUE,12,384,73,52,2.30402752774504,2.30274849180872,2327,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/8/LuEric03M.mid,0,0,FALSE,TRUE,12,384,87,52,2.19731374631641,2.29941159139431,2330,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/8/Masycheva02.mid,0,0,FALSE,TRUE,12,384,90,52,2.21552079811082,2.3110578316387,2356,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/8/MiyashitaM05M.mid,0,0,FALSE,TRUE,12,480,88,58,2.23077905545161,2.33452127512973,2339,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/8/ParkH02.mid,0,0,FALSE,TRUE,12,384,90,52,2.20828227627585,2.30951427971101,2365,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/8/Rizikov03M.mid,0,0,FALSE,TRUE,12,384,96,52,2.19617710691065,2.33865304608776,2331,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/8/SCHU03.mid,0,0,FALSE,TRUE,12,480,88,57,2.20231017859569,2.24435855911838,2311,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/8/Sekino03.mid,0,0,FALSE,TRUE,12,384,84,52,2.20899620676553,2.30750928261697,2320,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/8/Shilyaev02.mid,0,0,FALSE,TRUE,12,384,76,52,2.2445979368194,2.31842471729361,2351,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/8/Soukhovetski02.mid,0,0,FALSE,TRUE,12,384,86,52,2.26105777166537,2.288096209193,2321,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/8/Tak02.mid,0,0,FALSE,TRUE,12,384,87,52,2.23000929897798,2.30585654809199,2352,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/8/Tetzloff02.mid,0,0,FALSE,TRUE,12,384,95,52,2.2604284484011,2.30099454420184,2264,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/8/Tetzloff07M.mid,0,0,FALSE,TRUE,12,384,98,52,2.28190100682232,2.2631044947766,2239,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/8/YOU02.mid,0,0,FALSE,TRUE,12,480,89,58,2.19317505614345,2.23954540757926,2346,FALSE
./asap-dataset-master/Chopin/Etudes_op_10/8/Zhou03M.mid,0,0,FALSE,TRUE,12,384,85,52,2.2111349257435,2.32127975460252,2316,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/1/Erice03.mid,0,0,FALSE,TRUE,12,384,93,52,2.22970516369482,2.24799378383299,2222,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/1/LeeN03M.mid,0,0,FALSE,TRUE,12,960,90,58,1.92556840714805,2.35123592183125,2066,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/1/TongB02M.mid,0,0,FALSE,TRUE,12,480,91,57,1.87772664942071,2.16994307099089,1937,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/1/TuanS04M.mid,0,0,FALSE,TRUE,12,960,94,57,1.98322276997557,2.22704360385055,1978,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/1/Wong03M.mid,0,0,FALSE,TRUE,12,384,93,52,1.94256896114711,2.31174396016666,2110,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/10/Ahn02.mid,0,0,FALSE,TRUE,12,384,111,52,2.17311310539718,2.46344006299325,3638,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/10/DANILO02.mid,0,0,FALSE,TRUE,12,480,102,58,2.19989647202352,2.28317338173538,3653,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/10/Goh01.mid,0,0,FALSE,TRUE,12,384,105,52,2.1907573504589,2.37954147526364,3657,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/10/Guo02M.mid,0,0,FALSE,TRUE,12,384,112,52,2.17681594978645,2.37253501211547,3615,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/10/KorchinskayaKogan03.mid,0,0,FALSE,TRUE,12,384,111,52,2.15780728271636,2.38380377525765,3648,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/10/McNamara03.mid,0,0,FALSE,TRUE,12,384,117,52,2.24679680854118,2.4247414328429,3701,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/10/Ozel05M.mid,0,0,FALSE,TRUE,12,384,111,52,2.15985738582182,2.38767138154913,3527,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/10/Shelest01.mid,0,0,FALSE,TRUE,12,384,109,52,2.16299718216646,2.39885985291217,3738,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/10/Shybayeva01.mid,0,0,FALSE,TRUE,12,384,103,52,2.22109590598337,2.42727864984833,3544,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/10/WangA03M.mid,0,0,FALSE,TRUE,12,480,110,58,2.17395463072633,2.38567485446254,3386,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/10/Zagalskaia03.mid,0,0,FALSE,TRUE,12,384,104,52,2.2126292120364,2.4294379320132,3512,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/10/Zhao02.mid,0,0,FALSE,TRUE,12,384,111,52,2.20226593017808,2.42665168181931,3535,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/11/ChenS02.mid,0,0,FALSE,TRUE,12,384,100,52,2.21193627706462,2.34573840559694,3218,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/11/Gorucan02.mid,0,0,FALSE,TRUE,12,384,99,52,2.05587748779354,2.36482356850691,3272,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/11/Guzman04.mid,0,0,FALSE,TRUE,12,384,114,52,2.19455240647551,2.36178858830028,3529,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/11/HouMiao_2009_02.mid,0,0,FALSE,TRUE,12,384,109,52,2.07842930877392,2.31936592683103,3248,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/11/Huang02.mid,0,0,FALSE,TRUE,12,384,110,52,2.17384240980207,2.28776956689908,3336,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/11/KimSuyeon03M.mid,0,0,FALSE,TRUE,12,384,107,52,2.15062240858116,2.32200646430465,3255,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/11/Kochetkova02.mid,0,0,FALSE,TRUE,12,384,97,52,2.21128260626522,2.32199796164561,3255,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/11/Kociuban02.mid,0,0,FALSE,TRUE,12,384,96,52,2.17735441585246,2.30970446257881,3319,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/11/KOLESO02.mid,0,0,FALSE,TRUE,12,480,101,58,2.17188128125879,2.27139616238569,3303,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/11/KyykhynenT10M.mid,0,0,FALSE,TRUE,12,384,107,52,2.17703714108168,2.3662973162734,3364,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/11/LeeKoeun02.mid,0,0,FALSE,TRUE,12,480,89,58,2.10170486406356,2.25993000977839,3193,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/11/Lisiecki07M.mid,0,0,FALSE,TRUE,12,384,110,52,2.05113974109138,2.27056800154534,3296,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/11/MiyashitaM03M.mid,0,0,FALSE,TRUE,12,480,97,58,2.19093587941043,2.25361376238958,3214,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/11/Richardson_2013_08M.mid,0,0,FALSE,TRUE,12,384,99,52,2.15584359386275,2.36493020001258,3259,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/11/Richardson_2015_03M.mid,0,0,FALSE,TRUE,12,480,96,58,2.13491471826105,2.396507206785,3241,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/11/Seo02.mid,0,0,FALSE,TRUE,12,384,101,52,2.26786281370943,2.33439664949441,3306,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/11/Sham02M.mid,0,0,FALSE,TRUE,12,384,108,52,2.13346362218495,2.33236270162187,3366,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/11/Shychko03M.mid,0,0,FALSE,TRUE,12,384,117,52,2.11402848356074,2.29691055980179,3347,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/11/Song02M.mid,0,0,FALSE,TRUE,12,384,89,52,2.12274189440412,2.36497079923379,3216,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/11/SunJay03.mid,0,0,FALSE,TRUE,12,480,98,58,2.22311276894083,2.28367472095407,3212,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/11/Tan03.mid,0,0,FALSE,TRUE,12,384,105,52,2.02307581695179,2.34033089617776,3330,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/11/Tang03.mid,0,0,FALSE,TRUE,12,384,102,52,2.1690000176243,2.32359697515763,3218,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/11/WangA02M.mid,0,0,FALSE,TRUE,12,480,99,57,2.2584793232897,2.41594150871865,3233,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/11/WangV02.mid,0,0,FALSE,TRUE,12,384,105,52,2.17554619004274,2.3389300681218,3312,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/12/Atzinger03.mid,0,0,FALSE,TRUE,12,384,102,52,1.92194516435324,2.32608034277359,2589,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/12/BorickC04M.mid,0,0,FALSE,TRUE,12,480,107,58,2.03203215105621,2.30141531351417,2594,FALSE
./asap-dataset-master/Chopin/Etudes_op_25/12/Golubeva02.mid,0,0,FALSE,TRUE,12,384,94,52,2.18245547395669,2.30771582888175,2756,FALSE
