midi_name,tracks_num,velocity_per_track,onset_per_track,velocity_entropy_per_track,Number of velocity notes,TPQN,medianMetricDepth
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2017/MIDI-Unprocessed_058_PIANO058_MID--AUDIO-split_07-07-17_Piano-e_2-02_wav--4.midi,1,[89],[57],[2.0872879978087404],1802,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer1/session2/1_latin-chacarera_157_beat_3-4.mid,1,[89],[51],[2.0589662296588944],1337,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer3/session1/8_jazz_105_beat_4-4.mid,1,[89],[52],[2.0439069508127847],417,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer5/eval_session/10_soul-groove10_102_beat_4-4.mid,1,[89],[37],[2.164629650872785],285,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer7/session2/93_hiphop_75_beat_4-4.mid,1,[89],[41],[2.259509738895119],220,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer3/session1/30_rock_120_beat_4-4.mid,1,[9],[10],[0.6931471805599453],16,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer3/session1/48_rock_120_beat_4-4.mid,1,[9],[14],[1.0397207708399179],17,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2004/MIDI-Unprocessed_SMF_16_R1_2004_01-08_ORIG_MID--AUDIO_16_R1_2004_02_Track02_wav.midi,1,[90],[57],[2.233375900013541],1764,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2004/MIDI-Unprocessed_XP_22_R2_2004_01_ORIG_MID--AUDIO_22_R2_2004_03_Track03_wav.midi,1,[90],[57],[2.1430568891577986],1732,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2006/MIDI-Unprocessed_09_R2_2006_01_ORIG_MID--AUDIO_09_R2_2006_02_Track02_wav.midi,1,[90],[52],[2.1830908733476244],2287,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2008/MIDI-Unprocessed_02_R1_2008_01-05_ORIG_MID--AUDIO_02_R1_2008_wav--5.midi,1,[90],[52],[2.1927673839481545],2330,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2008/MIDI-Unprocessed_17_R2_2008_01-04_ORIG_MID--AUDIO_17_R2_2008_wav--1.midi,1,[90],[52],[2.1493235722211286],1133,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2009/MIDI-Unprocessed_02_R1_2009_03-06_ORIG_MID--AUDIO_02_R1_2009_02_R1_2009_03_WAV.midi,1,[90],[52],[2.0726618539326482],2367,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2009/MIDI-Unprocessed_08_R1_2009_01-04_ORIG_MID--AUDIO_08_R1_2009_08_R1_2009_02_WAV.midi,1,[90],[52],[2.0949955377607146],2048,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2011/MIDI-Unprocessed_06_R3_2011_MID--AUDIO_R3-D3_05_Track05_wav.midi,1,[90],[51],[2.1312476722108262],1498,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2011/MIDI-Unprocessed_25_R2_2011_MID--AUDIO_R2-D6_08_Track08_wav.midi,1,[90],[52],[2.223025646228097],2180,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2014/MIDI-UNPROCESSED_21-22_R1_2014_MID--AUDIO_22_R1_2014_wav--1.midi,1,[90],[52],[2.236483791812259],4815,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_07_R1_2015_wav--3.midi,1,[90],[58],[2.0325670348777485],2065,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2015/MIDI-Unprocessed_R1_D2-21-22_mid--AUDIO-from_mp3_21_R1_2015_wav--2.midi,1,[90],[58],[2.2164694333927555],3494,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2018/MIDI-Unprocessed_Recital5-7_MID--AUDIO_06_R1_2018_wav--1.midi,1,[90],[52],[2.119134792143362],11532,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer1/eval_session/1_funk-groove1_138_beat_4-4.mid,1,[90],[44],[2.090132154660521],410,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer1/eval_session/10_soul-groove10_102_beat_4-4.mid,1,[90],[37],[2.0429670641566875],247,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer2/session2/7_rock_130_beat_4-4.mid,1,[90],[50],[1.9438338070997092],363,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer2/session2/8_rock_130_beat_4-4.mid,1,[90],[50],[1.9438338070997092],363,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer3/session1/9_rock_105_beat_4-4.mid,1,[90],[53],[1.9149682294046668],486,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer5/eval_session/4_soul-groove4_80_beat_4-4.mid,1,[90],[39],[2.067619114143813],207,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer6/session1/4_rock_80_beat_6-8.mid,1,[90],[45],[1.9981224274626326],346,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2004/MIDI-Unprocessed_XP_16_R2_2004_01_ORIG_MID--AUDIO_16_R2_2004_01_Track01_wav.midi,1,[91],[58],[2.198633048754031],7752,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2006/MIDI-Unprocessed_12_R1_2006_01-08_ORIG_MID--AUDIO_12_R1_2006_08_Track08_wav.midi,1,[91],[52],[2.175332777172653],2423,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2009/MIDI-Unprocessed_12_R1_2009_03-05_ORIG_MID--AUDIO_12_R1_2009_12_R1_2009_03_WAV.midi,1,[91],[52],[2.234782690330626],6737,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2009/MIDI-Unprocessed_15_R1_2009_01-02_ORIG_MID--AUDIO_15_R1_2009_15_R1_2009_01_WAV.midi,1,[91],[52],[2.2187906041788885],5820,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2011/MIDI-Unprocessed_05_R1_2011_MID--AUDIO_R1-D2_10_Track10_wav.midi,1,[91],[52],[2.1860158360699042],2254,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2011/MIDI-Unprocessed_09_R2_2011_MID--AUDIO_R2-D3_04_Track04_wav.midi,1,[91],[52],[2.18912178228028],2587,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2013/ORIG-MIDI_01_7_8_13_Group__MID--AUDIO_03_R2_2013_wav--2.midi,1,[91],[52],[2.2544747809633967],3155,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_07_R1_2013_wav--2.midi,1,[91],[52],[2.1797822454987466],1979,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_19_R1_2013_wav--3.midi,1,[91],[52],[2.214483235527482],1410,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2013/ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_18_R2_2013_wav--3.midi,1,[91],[52],[1.9715695746456041],1413,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2014/MIDI-UNPROCESSED_14-15_R1_2014_MID--AUDIO_14_R1_2014_wav--1.midi,1,[91],[52],[2.1900821727224353],6163,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_13_R1_2015_wav--2.midi,1,[91],[58],[2.188601383773255],3886,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2017/MIDI-Unprocessed_056_PIANO056_MID--AUDIO-split_07-07-17_Piano-e_1-05_wav--2.midi,1,[91],[57],[1.877629305793521],1937,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2017/MIDI-Unprocessed_062_PIANO062_MID--AUDIO-split_07-07-17_Piano-e_2-07_wav--3.midi,1,[91],[57],[2.2159634918292865],1650,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2017/MIDI-Unprocessed_066_PIANO066_MID--AUDIO-split_07-07-17_Piano-e_3-02_wav--2.midi,1,[91],[58],[2.1836126581048596],3260,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2017/MIDI-Unprocessed_067_PIANO067_MID--AUDIO-split_07-07-17_Piano-e_3-03_wav--1.midi,1,[91],[58],[2.1148646323958165],3012,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2018/MIDI-Unprocessed_Recital1-3_MID--AUDIO_03_R1_2018_wav--4.midi,1,[91],[52],[2.0771389094200337],1122,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer3/session1/1_rock_105_beat_4-4.mid,1,[91],[51],[1.851731603211115],444,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer3/session1/7_rock_105_beat_4-4.mid,1,[91],[49],[1.555340364434894],259,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer5/eval_session/6_hiphop-groove6_87_beat_4-4.mid,1,[91],[40],[1.873482870378185],248,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer7/session2/79_funk_100_beat_4-4.mid,1,[91],[36],[2.1885697424501798],229,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer9/session1/26_rock_90_beat_4-4.mid,1,[91],[45],[2.1655844456260045],260,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2004/MIDI-Unprocessed_SMF_02_R1_2004_01-05_ORIG_MID--AUDIO_02_R1_2004_08_Track08_wav.midi,1,[92],[58],[2.1617783925963616],2850,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2004/MIDI-Unprocessed_XP_17_R2_2004_01_ORIG_MID--AUDIO_17_R2_2004_02_Track02_wav.midi,1,[92],[58],[2.155042187904273],3325,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2006/MIDI-Unprocessed_08_R2_2006_01_ORIG_MID--AUDIO_08_R2_2006_02_Track02_wav.midi,1,[92],[52],[2.257878751058686],2230,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2009/MIDI-Unprocessed_05_R1_2009_01-02_ORIG_MID--AUDIO_05_R1_2009_05_R1_2009_01_WAV.midi,1,[92],[52],[2.228665740453812],7267,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2009/MIDI-Unprocessed_12_R2_2009_01_ORIG_MID--AUDIO_12_R2_2009_12_R2_2009_03_WAV.midi,1,[92],[52],[2.2136773664082154],1458,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2009/MIDI-Unprocessed_21_R2_2009_01_ORIG_MID--AUDIO_21_R2_2009_21_R2_2009_03_WAV.midi,1,[92],[52],[2.1272857300639316],3141,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2011/MIDI-Unprocessed_06_R1_2011_MID--AUDIO_R1-D2_16_Track16_wav.midi,1,[92],[52],[2.1537366448300572],2383,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2011/MIDI-Unprocessed_17_R3_2011_MID--AUDIO_R3-D6_03_Track03_wav.midi,1,[92],[52],[2.170043483231191],2696,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2011/MIDI-Unprocessed_23_R2_2011_MID--AUDIO_R2-D6_03_Track03_wav.midi,1,[92],[52],[2.1471368811443465],2625,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2013/ORIG-MIDI_01_7_6_13_Group__MID--AUDIO_03_R1_2013_wav--3.midi,1,[92],[52],[2.2136506585282167],2473,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_17_R1_2013_wav--2.midi,1,[92],[52],[2.2290764674801657],3526,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2014/MIDI-UNPROCESSED_16-18_R1_2014_MID--AUDIO_18_R1_2014_wav--5.midi,1,[92],[52],[2.194048786187365],3442,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_01_R1_2015_wav--3.midi,1,[92],[58],[2.2401321354545694],2207,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_11_R1_2015_wav--5.midi,1,[92],[54],[2.2277255281141595],1400,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_19_R1_2015_wav--2.midi,1,[92],[58],[2.2967871475554165],2725,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_19_R1_2015_wav--3.midi,1,[92],[58],[2.148014986947863],2501,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2015/MIDI-Unprocessed_R2_D2-12-13-15_mid--AUDIO-from_mp3_15_R2_2015_wav--1.midi,1,[92],[58],[2.116337708045765],2570,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_14_R1_2018_wav--1.midi,1,[92],[52],[2.1444940701634096],6393,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2018/MIDI-Unprocessed_Recital8_MID--AUDIO_08_R1_2018_wav--1.midi,1,[92],[52],[2.211680092417491],6700,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer7/eval_session/5_funk-groove5_84_beat_4-4.mid,1,[92],[36],[2.0029300794090554],338,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer7/eval_session/8_rock-groove8_65_beat_4-4.mid,1,[92],[40],[1.953549494302458],221,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer7/session3/49_funk_112_beat_4-4.mid,1,[92],[46],[2.1073677603282994],264,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer7/session3/64_funk_112_beat_4-4.mid,1,[92],[33],[2.051756722100506],283,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer8/session2/18_afrobeat_85_beat_4-4.mid,1,[92],[53],[2.438885708508704],887,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2004/MIDI-Unprocessed_SMF_17_R1_2004_01-03_ORIG_MID--AUDIO_17_R1_2004_06_Track06_wav.midi,1,[93],[58],[2.212863517802937],5017,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2004/MIDI-Unprocessed_XP_11_R1_2004_01-02_ORIG_MID--AUDIO_11_R1_2004_01_Track01_wav.midi,1,[93],[58],[2.1997690344724163],5888,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2004/MIDI-Unprocessed_XP_18_R1_2004_01-02_ORIG_MID--AUDIO_18_R1_2004_04_Track04_wav.midi,1,[93],[57],[2.227323405406337],1982,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2008/MIDI-Unprocessed_06_R1_2008_01-04_ORIG_MID--AUDIO_06_R1_2008_wav--2.midi,1,[93],[52],[2.1335574947949727],3194,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2011/MIDI-Unprocessed_12_R1_2011_MID--AUDIO_R1-D4_13_Track13_wav.midi,1,[93],[52],[2.1834333911282204],3311,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_18_R1_2013_wav--4.midi,1,[93],[52],[2.0987000081556806],2314,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2013/ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_10_R1_2013_wav--3.midi,1,[93],[52],[1.9991001157528179],2110,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2014/MIDI-UNPROCESSED_11-13_R1_2014_MID--AUDIO_11_R1_2014_wav--2.midi,1,[93],[52],[2.104804524311879],3102,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2014/MIDI-UNPROCESSED_19-20_R1_2014_MID--AUDIO_20_R1_2014_wav--1.midi,1,[93],[52],[2.2108951576919607],6716,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2015/MIDI-Unprocessed_R1_D1-1-8_mid--AUDIO-from_mp3_02_R1_2015_wav--4.midi,1,[93],[58],[2.143873835733783],1615,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2015/MIDI-Unprocessed_R1_D1-9-12_mid--AUDIO-from_mp3_11_R1_2015_wav--1.midi,1,[93],[58],[2.164775523759929],6819,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2015/MIDI-Unprocessed_R1_D2-13-20_mid--AUDIO-from_mp3_19_R1_2015_wav--4.midi,1,[93],[57],[2.192658041128458],1129,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2017/MIDI-Unprocessed_051_PIANO051_MID--AUDIO-split_07-06-17_Piano-e_3-02_wav--2.midi,1,[93],[58],[2.252652967515835],2625,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2017/MIDI-Unprocessed_065_PIANO065_MID--AUDIO-split_07-07-17_Piano-e_3-01_wav--2.midi,1,[93],[58],[2.17468726696942],4279,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2018/MIDI-Unprocessed_Recital13-15_MID--AUDIO_13_R1_2018_wav--1.midi,1,[93],[52],[2.186426223513605],6412,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2018/MIDI-Unprocessed_Recital9-11_MID--AUDIO_09_R1_2018_wav--3.midi,1,[93],[52],[2.0894648784878056],1901,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer2/session2/3_rock_130_beat_4-4.mid,1,[93],[53],[1.8482674760596585],322,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer5/session1/6_latin-brazilian-maracatu_96_beat_4-4.mid,1,[93],[55],[1.9796576945597995],2647,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer7/session2/6_rock_120_beat_4-4.mid,1,[93],[50],[2.298017066026737],346,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer7/session2/63_soul-motown_148_beat_4-4.mid,1,[93],[36],[2.1256126933057518],278,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer7/session3/130_soul_105_beat_4-4.mid,1,[93],[32],[1.8689086331938571],225,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer7/session3/22_pop-soft_83_beat_4-4.mid,1,[93],[44],[2.025506722206146],246,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer8/eval_session/10_soul-groove10_102_beat_4-4.mid,1,[93],[48],[2.2427512259269236],275,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/groove/drummer9/session1/19_rock_120_beat_4-4.mid,1,[93],[49],[2.226012319033612],327,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2004/MIDI-Unprocessed_XP_04_R1_2004_01-02_ORIG_MID--AUDIO_04_R1_2004_02_Track02_wav.midi,1,[94],[58],[2.196168184310525],5426,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2004/MIDI-Unprocessed_XP_09_R1_2004_05_ORIG_MID--AUDIO_09_R1_2004_06_Track06_wav.midi,1,[94],[58],[2.1917674061337875],4876,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2004/MIDI-Unprocessed_XP_17_R2_2004_01_ORIG_MID--AUDIO_17_R2_2004_01_Track01_wav.midi,1,[94],[58],[2.1730553026137214],5598,480,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2006/MIDI-Unprocessed_01_R1_2006_01-09_ORIG_MID--AUDIO_01_R1_2006_02_Track02_wav.midi,1,[94],[52],[2.1406043128165226],4154,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2006/MIDI-Unprocessed_05_R2_2006_01_ORIG_MID--AUDIO_05_R2_2006_02_Track02_wav.midi,1,[94],[52],[2.193787916023596],2290,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2006/MIDI-Unprocessed_06_R1_2006_01-04_ORIG_MID--AUDIO_06_R1_2006_01_Track01_wav.midi,1,[94],[52],[2.162013093845678],6729,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2006/MIDI-Unprocessed_12_R1_2006_01-08_ORIG_MID--AUDIO_12_R1_2006_06_Track06_wav.midi,1,[94],[52],[2.173042966504864],4740,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2006/MIDI-Unprocessed_18_R1_2006_01-05_ORIG_MID--AUDIO_18_R1_2006_01_Track01_wav.midi,1,[94],[52],[2.1962374771458704],6031,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2006/MIDI-Unprocessed_19_R1_2006_01-07_ORIG_MID--AUDIO_19_R1_2006_02_Track02_wav.midi,1,[94],[52],[2.188584795063119],3900,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2008/MIDI-Unprocessed_05_R1_2008_01-04_ORIG_MID--AUDIO_05_R1_2008_wav--3.midi,1,[94],[52],[2.2332755524713295],2774,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2008/MIDI-Unprocessed_08_R1_2008_01-05_ORIG_MID--AUDIO_08_R1_2008_wav--5.midi,1,[94],[52],[2.167508131764141],1311,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2009/MIDI-Unprocessed_03_R1_2009_03-08_ORIG_MID--AUDIO_03_R1_2009_03_R1_2009_05_WAV.midi,1,[94],[52],[2.25033866760148],2509,384,12
./midi_lib/REMMM-CC/MMDD-Genre-Global/Genre_Metadata_Complete/maestro-v3.0.0-Classical-1276MIDIs/2009/MIDI-Unprocessed_11_R1_2009_06-09_ORIG_MID--AUDIO_11_R1_2009_11_R1_2009_07_WAV.midi,1,[94],[50],[2.2516479983074844],721,384,12
