,filepath,trackNum,instrument,isDrum,hasTimeSignatures,medianMetricDepth,tpq,velocity_per_track,onset_per_track,velocity_entropy_per_track,onset_entropy_per_track,DNVR,DNODR
295,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl.midi",0,0,False,True,0,480,5,1,2.02937813602745,0.0,3.937007874015748,0.20833333333333334
296,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl.midi",1,0,False,True,0,480,5,1,1.9810024546506,0.0,3.937007874015748,0.20833333333333334
297,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/3._Presto_agitato/musicxml_cleaned.musicxml.midi",0,0,False,True,2,480,60,1,2.38010552364317,2.14548028756412,47.24409448818898,0.20833333333333334
298,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/3._Presto_agitato/musicxml_cleaned.musicxml.midi",1,0,False,True,2,480,59,16,2.14716808231741,2.14548028756412,46.45669291338583,3.3333333333333335
299,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/I._Largo_-_Allegro/musicxml_cleaned.musicxml.midi",0,0,False,True,12,220,1,120,0.0,3.16250512328392,0.7874015748031495,54.54545454545455
300,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/II._Adagio/musicxml_cleaned.musicxml.midi",0,0,False,True,6,1024,28,3,2.51696362727589,2.23996443682471,22.04724409448819,0.29296875
301,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/II._Adagio/musicxml_cleaned.musicxml.midi",1,0,False,True,6,1024,20,14,2.51655363517169,1.96158078941216,15.748031496062993,1.3671875
302,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/III._Allegretto/musicxml_cleaned.musicxml.midi",0,0,False,True,4,1024,47,3,2.50069822793656,1.70474809223843,37.00787401574803,0.29296875
303,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._17_in_D_Minor,_Op._31_No._2_""Tempest""/III._Allegretto/musicxml_cleaned.musicxml.midi",1,0,False,True,4,1024,26,3,2.56856185844784,1.69913629951677,20.47244094488189,0.29296875
304,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/I._Allegro/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,55,3,2.98137202456859,2.05826515175151,43.30708661417323,0.29296875
305,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/I._Allegro/musicxml_cleaned.musicxml.midi",1,0,False,True,0,1024,60,7,2.98790312487437,2.05097707610212,47.24409448818898,0.68359375
306,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/II._Scherzo._Allegretto_vivace/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,50,5,3.00835348793845,2.09108996339286,39.37007874015748,0.48828125
307,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/II._Scherzo._Allegretto_vivace/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,39,7,2.98649031801442,2.13541677880029,30.708661417322837,0.68359375
308,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/III._Menuetto._Moderato_e_grazioso/musicxml_cleaned.musicxml.midi",0,0,False,True,12,220,1,43,0.0,3.01841411272749,0.7874015748031495,19.545454545454547
309,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._18_in_E-Flat_Major,_Op._31_No._3_""The_Hunt""/IV._Presto_con_fuoco/musicxml_cleaned.musicxml.midi",0,0,False,True,12,220,1,64,0.0,2.60070067912264,0.7874015748031495,29.09090909090909
310,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/Sonate_No._19_1st_Movement.mxl.midi",0,0,False,True,2,1024,20,1,2.78444918457855,1.47080847632211,15.748031496062993,0.09765625
311,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/I._Andante/Sonate_No._19_1st_Movement.mxl.midi",1,0,False,True,2,1024,22,3,2.62139311920213,1.47080847632211,17.322834645669293,0.29296875
312,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl.midi",0,0,False,True,0,1024,55,1,3.03634452553406,1.47080847632211,43.30708661417323,0.09765625
313,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._19_in_G_Minor,_Op._49,_No._1/II._Rondo._Allegro/Sonate_No._19_2nd_Movement.mxl.midi",1,0,False,True,2,1024,36,3,3.02558504321153,1.47080847632211,28.346456692913385,0.29296875
314,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/Sonate_No._20_1st_Movement.mxl.midi",0,0,False,True,0,1024,16,3,2.16986731342575,1.82166944303909,12.598425196850393,0.29296875
315,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/I._Allegro_ma_non_troppo/Sonate_No._20_1st_Movement.mxl.midi",1,0,False,True,0,1024,8,3,2.21073834617653,1.70038030836222,6.299212598425196,0.29296875
316,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/Sonate_No._20_2nd_Movement.mxl.midi",0,0,False,True,0,1024,14,1,2.74573645142878,1.5892271955993,11.023622047244094,0.09765625
317,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._20_in_G_Major,_Op._49_No._2/II._Tempo_di_menuetto/Sonate_No._20_2nd_Movement.mxl.midi",1,0,False,True,0,1024,18,3,2.72185444461752,1.5892271955993,14.173228346456693,0.29296875
318,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._21_in_C_major,_Op._53,_""Waldstein""/I._Allegro_con_brio/musicxml_cleaned.musicxml.midi",0,0,False,True,4,1024,65,3,2.71470796445535,1.73037596682102,51.181102362204726,0.29296875
319,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._21_in_C_major,_Op._53,_""Waldstein""/I._Allegro_con_brio/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,80,3,2.69272288371687,1.80869280036976,62.99212598425197,0.29296875
320,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._21_in_C_major,_Op._53,_""Waldstein""/II._Introduzione:_Adagio_molto/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,28,1,2.92859455984962,0.0,22.04724409448819,0.09765625
321,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._21_in_C_major,_Op._53,_""Waldstein""/II._Introduzione:_Adagio_molto/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,34,1,2.95499172408693,0.0,26.77165354330709,0.09765625
322,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._21_in_C_major,_Op._53,_""Waldstein""/III._Rondo:_Allegretto_moderato/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,62,3,2.54024654443682,1.27102562380448,48.818897637795274,0.29296875
323,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._21_in_C_major,_Op._53,_""Waldstein""/III._Rondo:_Allegretto_moderato/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,78,3,2.68849144172719,1.34426972165843,61.417322834645674,0.29296875
324,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._22_in_F_Major,_Op._54/I._In_tempo_d'un_minuetto/musicxml_cleaned.musicxml.midi",0,0,False,True,12,220,1,36,0.0,3.02980340757671,0.7874015748031495,16.363636363636363
325,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._22_in_F_Major,_Op._54/II._Allegretto_-_Più_allegro/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,81,1,1.78374642950748,0.0,63.77952755905512,0.09765625
326,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._22_in_F_Major,_Op._54/II._Allegretto_-_Più_allegro/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,52,7,1.89105400894667,2.34779574804434,40.94488188976378,0.68359375
327,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/I._Allegro_assai/musicxml_cleaned.musicxml.midi",0,0,False,True,12,220,1,77,0.0,2.88063755093672,0.7874015748031495,35.0
328,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl.midi",0,0,False,True,12,220,1,40,0.0,2.85494569455838,0.7874015748031495,18.181818181818183
329,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/III._Allegro_ma_non_troppo_-_Presto/Sonate_No._23_Appassionata_3rd_Movement.mxl.midi",0,0,False,True,12,220,1,76,0.0,2.92313386941495,0.7874015748031495,34.54545454545455
330,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._24_in_F-Sharp_Major,_Op._78_""For_Therese""/1._Adagio_cantabile_-_Allegro_ma_non_troppo/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,65,7,2.24019242573416,1.53474659847806,51.181102362204726,0.68359375
331,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._24_in_F-Sharp_Major,_Op._78_""For_Therese""/1._Adagio_cantabile_-_Allegro_ma_non_troppo/musicxml_cleaned.musicxml.midi",1,0,False,True,0,1024,55,15,2.46870354924752,1.74672755802574,43.30708661417323,1.46484375
332,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._24_in_F-Sharp_Major,_Op._78_""For_Therese""/2._Allegro_vivace/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,63,5,2.18281790661033,1.66758890971391,49.60629921259843,0.48828125
333,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._24_in_F-Sharp_Major,_Op._78_""For_Therese""/2._Allegro_vivace/musicxml_cleaned.musicxml.midi",1,0,False,True,0,1024,61,5,2.23210571101011,1.62789971585834,48.031496062992126,0.48828125
334,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/I._Mit_Lebhaftigkeit_und_durchaus_mit_Empfindung_und_Ausdruck/musicxml_cleaned.musicxml.midi",0,0,False,True,12,220,1,70,0.0,2.98771609827955,0.7874015748031495,31.818181818181817
335,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,82,1,2.88402196499574,0.0,64.56692913385827,0.09765625
336,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._27_in_E_Minor,_Op._90/II._Nicht_zu_geschwind_und_sehr_singbar_vorgetragen/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,89,3,2.79434402238337,1.41206568012523,70.07874015748031,0.29296875
337,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._28_in_A_Major,_Op._101/I._Etwas_lebhaft_und_mit_der_innigsten_Empfindung/musicxml_cleaned.musicxml.midi",0,0,False,True,12,220,1,73,0.0,2.94474133723883,0.7874015748031495,33.18181818181818
338,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._28_in_A_Major,_Op._101/II._Lebhaft._Marschmassig/musicxml_cleaned.musicxml.midi",0,0,False,True,12,220,1,72,0.0,3.13687679143547,0.7874015748031495,32.72727272727273
339,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._28_in_A_Major,_Op._101/III._Langsam_und_sehnsuchtsvoll/musicxml_cleaned.musicxml.midi",0,0,False,True,12,220,1,55,0.0,2.869270666112,0.7874015748031495,25.0
340,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._29_in_B-Flat_Major,_Op._106_""Hammerklavier""/II._Scherzo._Assai_vivace/musicxml_cleaned.musicxml.midi",0,0,False,True,0,1024,52,3,2.59244158314758,1.59773000077109,40.94488188976378,0.29296875
341,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._29_in_B-Flat_Major,_Op._106_""Hammerklavier""/II._Scherzo._Assai_vivace/musicxml_cleaned.musicxml.midi",1,0,False,True,0,1024,52,3,2.60667303058347,1.53542772222725,40.94488188976378,0.29296875
342,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._29_in_B-Flat_Major,_Op._106_""Hammerklavier""/III._Adagio_sostenuto,_appassionato_e_con_molto_sentimento/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,72,3,2.82934050995238,2.14716453628677,56.69291338582677,0.29296875
343,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._29_in_B-Flat_Major,_Op._106_""Hammerklavier""/III._Adagio_sostenuto,_appassionato_e_con_molto_sentimento/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,55,12,2.81220486420325,2.28565057380798,43.30708661417323,1.171875
344,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._29_in_B-Flat_Major,_Op._106_""Hammerklavier""/IV._Largo_-_Allegro_risoluto/musicxml_cleaned.musicxml.midi",0,0,False,True,6,1024,62,14,2.70401638695072,2.39996200528009,48.818897637795274,1.3671875
345,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._29_in_B-Flat_Major,_Op._106_""Hammerklavier""/IV._Largo_-_Allegro_risoluto/musicxml_cleaned.musicxml.midi",1,0,False,True,6,1024,59,14,2.68570563619605,2.40536584383302,46.45669291338583,1.3671875
346,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/I._Allegro_con_brio/musicxml_cleaned.musicxml.midi",0,0,False,True,12,220,1,20,0.0,3.10796233404455,0.7874015748031495,9.090909090909092
347,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/II._Adagio/musicxml_cleaned.musicxml.midi",0,0,False,True,2,220,1,14,0.0,2.77670451145101,0.7874015748031495,6.363636363636363
348,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/III._Scherzo._Allegro/Sonate_No._3_3rd_Movement.mxl.midi",0,0,False,True,12,220,1,43,0.0,2.76802660140231,0.7874015748031495,19.545454545454547
349,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._3_in_C_Major,_Op._2_No._3/IV._Allegro_assai/Sonate_No._3_4th_Movement.mxl.midi",0,0,False,True,12,220,1,54,0.0,2.82240240297677,0.7874015748031495,24.545454545454547
350,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._30_in_E_Major,_Op._109/I._Vivace_ma_non_troppo,_sempre_legato_-_Adagio_espressivo/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,36,3,2.55865403641984,2.12848057896089,28.346456692913385,0.29296875
351,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._30_in_E_Major,_Op._109/I._Vivace_ma_non_troppo,_sempre_legato_-_Adagio_espressivo/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,42,7,2.55776340298013,1.93091904709303,33.07086614173229,0.68359375
352,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._30_in_E_Major,_Op._109/II._Prestissimo/Sonate_No._30_2nd_Movement.mxl.midi",0,0,False,True,0,1024,34,1,2.46928381350735,1.5892271955993,26.77165354330709,0.09765625
353,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._30_in_E_Major,_Op._109/II._Prestissimo/Sonate_No._30_2nd_Movement.mxl.midi",1,0,False,True,0,1024,30,3,2.39864400317349,1.5892271955993,23.62204724409449,0.29296875
354,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._30_in_E_Major,_Op._109/III._Andante_molto_cantabile_ed_espressivo/Sonate_No._30_3rd_Movement.mxl.midi",0,0,False,True,12,220,1,112,0.0,3.18461464679519,0.7874015748031495,50.90909090909091
355,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/I._Moderato_cantabile_molto_espressivo/musicxml_cleaned.musicxml.midi",0,0,False,True,12,220,1,86,0.0,2.88040923610075,0.7874015748031495,39.09090909090909
356,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._31_in_A-Flat_Major,_Op._110/II._Allegro_molto/musicxml_cleaned.musicxml.midi",0,0,False,True,12,220,1,107,0.0,2.93650538245349,0.7874015748031495,48.63636363636363
357,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/I._Maestoso_-_Allegro_con_brio_ed_appassionato/musicxml_cleaned.musicxml.midi",0,0,False,True,12,220,1,115,0.0,3.03745587710679,0.7874015748031495,52.27272727272727
358,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,46,1,2.7742034547324,2.22713418702816,36.22047244094488,0.09765625
359,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/I._Allegro_molto_e_con_brio/musicxml_cleaned.musicxml.midi",1,0,False,True,0,1024,72,8,2.7805594861043,2.22713418702816,56.69291338582677,0.78125
360,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/Sonate_No._4_2nd_Movement.mxl.midi",0,0,False,True,0,1024,21,1,2.97526742542708,2.2813595710952,16.535433070866144,0.09765625
361,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/II._Largo,_con_gran_espressione/Sonate_No._4_2nd_Movement.mxl.midi",1,0,False,True,0,1024,42,3,2.92344490019118,2.2813595710952,33.07086614173229,0.29296875
362,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/III._Allegro/Sonate_No._4_3rd_Movement.mxl.midi",0,0,False,True,2,1024,36,3,2.98168656571045,1.91778896353277,28.346456692913385,0.29296875
363,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/III._Allegro/Sonate_No._4_3rd_Movement.mxl.midi",1,0,False,True,0,1024,55,7,2.96075877159127,1.49525687385547,43.30708661417323,0.68359375
364,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/IV._Rondo._Poco_allegretto_e_grazioso/Sonate_No._4_4th_Movement.mxl.midi",0,0,False,True,4,1024,63,5,3.05081946510889,2.27781786294179,49.60629921259843,0.48828125
365,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._4_in_E-Flat_Major,_Op._7_""Grand""/IV._Rondo._Poco_allegretto_e_grazioso/Sonate_No._4_4th_Movement.mxl.midi",1,0,False,True,2,1024,70,7,2.96435662987394,2.31662659044401,55.118110236220474,0.68359375
366,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/I._Presto/Sonate_No._7_1st_Movement.mxl.midi",0,0,False,True,12,220,1,102,0.0,2.99186324574823,0.7874015748031495,46.36363636363637
367,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/II._Largo_e_mesto/musicxml_cleaned.musicxml.midi",0,0,False,True,12,220,1,45,0.0,3.07434448344141,0.7874015748031495,20.454545454545453
368,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/III._Menuetto._Allegro/musicxml_cleaned.musicxml.midi",0,0,False,True,0,1024,24,3,2.92252682801154,1.82145432587285,18.89763779527559,0.29296875
369,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/III._Menuetto._Allegro/musicxml_cleaned.musicxml.midi",1,0,False,True,0,1024,20,7,2.82264232778379,1.8919915617482,15.748031496062993,0.68359375
370,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/IV._Rondo._Allegro/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,50,1,2.63666505980489,2.18494953966012,39.37007874015748,0.09765625
371,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._7_in_D_Major,_Op._10_No._3/IV._Rondo._Allegro/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,81,13,2.49873144895674,2.18494953966012,63.77952755905512,1.26953125
372,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/I._Grave_-_Allegro_di_molto_e_con_brio/musicxml_cleaned.musicxml.midi",0,0,False,True,12,220,1,33,0.0,2.82439241152184,0.7874015748031495,15.0
373,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/II._Adagio_cantabile/musicxml_cleaned.musicxml.midi",0,0,False,True,12,220,1,34,0.0,2.93158906782078,0.7874015748031495,15.454545454545455
374,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._8_in_C_Minor,_Op._13_""Pathétique""/III._Rondo._Allegro/musicxml_cleaned.musicxml.midi",0,0,False,True,12,220,1,34,0.0,2.93158906782078,0.7874015748031495,15.454545454545455
375,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/I._Allegro/musicxml_cleaned.musicxml.midi",0,0,False,True,12,220,1,92,0.0,3.00461759813345,0.7874015748031495,41.81818181818182
376,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/Sonate_No._9_2nd_Movement.mxl.midi",0,0,False,True,0,1024,25,1,2.74710558291768,0.0,19.68503937007874,0.09765625
377,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/II._Allegretto/Sonate_No._9_2nd_Movement.mxl.midi",1,0,False,True,0,1024,18,1,2.76754210879441,0.0,14.173228346456693,0.09765625
378,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/musicxml_cleaned.musicxml.midi",0,0,False,True,0,1024,19,3,2.66781629778406,1.5146563704726,14.960629921259844,0.29296875
379,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No._9_in_E_Major,_Op._14,_No._1/III._Rondo._Allegro_comodo/musicxml_cleaned.musicxml.midi",1,0,False,True,0,1024,16,3,2.70816637592966,1.49837727625405,12.598425196850393,0.29296875
380,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.13_in_E_flat,_Op.27_No.1/1._Andante_-_Allegro_-_Tempo_I/musicxml_cleaned.musicxml.midi",0,0,False,True,2,1024,84,6,2.73649531470755,2.42372464418025,66.14173228346458,0.5859375
381,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.13_in_E_flat,_Op.27_No.1/1._Andante_-_Allegro_-_Tempo_I/musicxml_cleaned.musicxml.midi",1,0,False,True,2,1024,88,7,2.63415676010645,2.35458891254643,69.29133858267717,0.68359375
382,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.13_in_E_flat,_Op.27_No.1/2._Allegro_molto_e_vivace/Sonate_No._13_2nd_Movement.mxl.midi",0,0,False,True,0,1024,49,1,2.2126521404203,1.5892271955993,38.582677165354326,0.09765625
383,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.13_in_E_flat,_Op.27_No.1/2._Allegro_molto_e_vivace/Sonate_No._13_2nd_Movement.mxl.midi",1,0,False,True,0,1024,40,3,1.82988552234536,1.5892271955993,31.496062992125985,0.29296875
384,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.13_in_E_flat,_Op.27_No.1/3._Adagio_con_espressione/Sonate_No._13_3rd_Movement.mxl.midi",0,0,False,True,4,1024,46,1,2.57055458671325,2.11337320539651,36.22047244094488,0.09765625
385,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.13_in_E_flat,_Op.27_No.1/3._Adagio_con_espressione/Sonate_No._13_3rd_Movement.mxl.midi",1,0,False,True,2,1024,46,15,2.52788900623622,2.11337320539651,36.22047244094488,1.46484375
386,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.13_in_E_flat,_Op.27_No.1/4._Allegro_vivace_-_Tempo_I_-_Presto/Sonate_No._13_4th_Movement.mxl.midi",0,0,False,True,2,1024,76,7,2.66973616855899,2.37533948872422,59.84251968503938,0.68359375
387,"Eval-subsets/ATEPP-1/Ludwig_van_Beethoven/Piano_Sonata_No.13_in_E_flat,_Op.27_No.1/4._Allegro_vivace_-_Tempo_I_-_Presto/Sonate_No._13_4th_Movement.mxl.midi",1,0,False,True,2,1024,80,7,2.79831818649051,2.43779566730177,62.99212598425197,0.68359375
